path,filename,product_name,model,condition,barcode,anomaly_type,is_anomaly
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_up_20250821_072732_full.jpg,195949035005_GradeA_up_20250821_072732_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_up_20250821_073141_full.jpg,195949035005_GradeA_up_20250821_073141_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Good\195949035005_GradeA_up_20250821_073151_full.jpg,195949035005_GradeA_up_20250821_073151_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Pro_Good\195949017612_Mint_down_20250819_111610_full.jpg,195949017612_Mint_down_20250819_111610_full.jpg,iPhone_15,Pro,Good,195949017612,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Pro_Good\195949017612_Mint_down_20250819_111630_full.jpg,195949017612_Mint_down_20250819_111630_full.jpg,iPhone_15,Pro,Good,195949017612,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Pro_Good\195949017612_Mint_up_20250819_111540_full.jpg,195949017612_Mint_up_20250819_111540_full.jpg,iPhone_15,Pro,Good,195949017612,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Pro_Good\195949017612_Mint_up_20250819_111551_full.jpg,195949017612_Mint_up_20250819_111551_full.jpg,iPhone_15,Pro,Good,195949017612,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_15_Pro_Good\195949017612_Mint_up_20250819_111600_full.jpg,195949017612_Mint_up_20250819_111600_full.jpg,iPhone_15,Pro,Good,195949017612,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Counterfeit\195949820908_Counterfeit_down_20250821_093527_full.jpg,195949820908_Counterfeit_down_20250821_093527_full.jpg,iPhone,16,Counterfeit,195949820908,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Counterfeit\195949820908_Counterfeit_down_20250821_093614_full.jpg,195949820908_Counterfeit_down_20250821_093614_full.jpg,iPhone,16,Counterfeit,195949820908,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Counterfeit\195949820908_Counterfeit_up_20250821_093604_full.jpg,195949820908_Counterfeit_up_20250821_093604_full.jpg,iPhone,16,Counterfeit,195949820908,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Counterfeit\195949820939_Counterfeit_down_20250821_093434_full.jpg,195949820939_Counterfeit_down_20250821_093434_full.jpg,iPhone,16,Counterfeit,195949820939,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Counterfeit\195949820939_Counterfeit_up_20250821_093424_full.jpg,195949820939_Counterfeit_up_20250821_093424_full.jpg,iPhone,16,Counterfeit,195949820939,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_GradeA_down_20250821_072340_full.jpg,195949820908_GradeA_down_20250821_072340_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_GradeA_down_20250821_072359_full.jpg,195949820908_GradeA_down_20250821_072359_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_GradeA_down_20250821_072457_full.jpg,195949820908_GradeA_down_20250821_072457_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_GradeA_down_20250821_072516_full.jpg,195949820908_GradeA_down_20250821_072516_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_GradeA_up_20250821_072311_full.jpg,195949820908_GradeA_up_20250821_072311_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_GradeA_up_20250821_072330_full.jpg,195949820908_GradeA_up_20250821_072330_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_GradeA_up_20250821_072428_full.jpg,195949820908_GradeA_up_20250821_072428_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_GradeA_up_20250821_072438_full.jpg,195949820908_GradeA_up_20250821_072438_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_GradeA_up_20250821_072447_full.jpg,195949820908_GradeA_up_20250821_072447_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_Mint_down_20250819_111034_full.jpg,195949820908_Mint_down_20250819_111034_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_Mint_down_20250819_111044_full.jpg,195949820908_Mint_down_20250819_111044_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_Mint_down_20250819_111054_full.jpg,195949820908_Mint_down_20250819_111054_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_Mint_up_20250819_111002_full.jpg,195949820908_Mint_up_20250819_111002_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_Mint_up_20250819_111011_full.jpg,195949820908_Mint_up_20250819_111011_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820908_Mint_up_20250819_111024_full.jpg,195949820908_Mint_up_20250819_111024_full.jpg,iPhone,16,Good,195949820908,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820939_GradeA_down_20250821_072211_full.jpg,195949820939_GradeA_down_20250821_072211_full.jpg,iPhone,16,Good,195949820939,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820939_GradeA_down_20250821_072231_full.jpg,195949820939_GradeA_down_20250821_072231_full.jpg,iPhone,16,Good,195949820939,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820939_GradeA_up_20250821_072142_full.jpg,195949820939_GradeA_up_20250821_072142_full.jpg,iPhone,16,Good,195949820939,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Good\195949820939_GradeA_up_20250821_072152_full.jpg,195949820939_GradeA_up_20250821_072152_full.jpg,iPhone,16,Good,195949820939,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Counterfeit\195949770234_Counterfeit_down_20250821_092740_full.jpg,195949770234_Counterfeit_down_20250821_092740_full.jpg,iPhone_16,Pro,Counterfeit,195949770234,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Counterfeit\195949770234_Counterfeit_down_20250821_092940_full.jpg,195949770234_Counterfeit_down_20250821_092940_full.jpg,iPhone_16,Pro,Counterfeit,195949770234,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Counterfeit\195949770234_Counterfeit_down_20250821_093052_full.jpg,195949770234_Counterfeit_down_20250821_093052_full.jpg,iPhone_16,Pro,Counterfeit,195949770234,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Counterfeit\195949770234_Counterfeit_up_20250821_092930_full.jpg,195949770234_Counterfeit_up_20250821_092930_full.jpg,iPhone_16,Pro,Counterfeit,195949770234,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Counterfeit\195949770234_Counterfeit_up_20250821_093043_full.jpg,195949770234_Counterfeit_up_20250821_093043_full.jpg,iPhone_16,Pro,Counterfeit,195949770234,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_down_20250821_071059_full.jpg,195949770234_GradeA_down_20250821_071059_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_down_20250821_071119_full.jpg,195949770234_GradeA_down_20250821_071119_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_down_20250821_071240_full.jpg,195949770234_GradeA_down_20250821_071240_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_down_20250821_071300_full.jpg,195949770234_GradeA_down_20250821_071300_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_down_20250821_071359_full.jpg,195949770234_GradeA_down_20250821_071359_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_down_20250821_071408_full.jpg,195949770234_GradeA_down_20250821_071408_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_up_20250821_071028_full.jpg,195949770234_GradeA_up_20250821_071028_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_up_20250821_071038_full.jpg,195949770234_GradeA_up_20250821_071038_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_up_20250821_071048_full.jpg,195949770234_GradeA_up_20250821_071048_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_up_20250821_071210_full.jpg,195949770234_GradeA_up_20250821_071210_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_up_20250821_071220_full.jpg,195949770234_GradeA_up_20250821_071220_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_up_20250821_071329_full.jpg,195949770234_GradeA_up_20250821_071329_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_up_20250821_071339_full.jpg,195949770234_GradeA_up_20250821_071339_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Good\195949770234_GradeA_up_20250821_071349_full.jpg,195949770234_GradeA_up_20250821_071349_full.jpg,iPhone_16,Pro,Good,195949770234,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Counterfeit\195949805042_Counterfeit_down_20250821_093132_full.jpg,195949805042_Counterfeit_down_20250821_093132_full.jpg,iPhone_16_Pro,Max,Counterfeit,195949805042,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Counterfeit\195949805042_Counterfeit_up_20250821_093123_full.jpg,195949805042_Counterfeit_up_20250821_093123_full.jpg,iPhone_16_Pro,Max,Counterfeit,195949805042,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Counterfeit\195949805066_Counterfeit_down_20250821_093213_full.jpg,195949805066_Counterfeit_down_20250821_093213_full.jpg,iPhone_16_Pro,Max,Counterfeit,195949805066,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Counterfeit\195949805066_Counterfeit_up_20250821_093204_full.jpg,195949805066_Counterfeit_up_20250821_093204_full.jpg,iPhone_16_Pro,Max,Counterfeit,195949805066,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Counterfeit\195949805066_Counterfeit_up_20250821_093311_full.jpg,195949805066_Counterfeit_up_20250821_093311_full.jpg,iPhone_16_Pro,Max,Counterfeit,195949805066,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_down_20250821_071803_full.jpg,195949805042_GradeA_down_20250821_071803_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_down_20250821_071813_full.jpg,195949805042_GradeA_down_20250821_071813_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_down_20250821_071909_full.jpg,195949805042_GradeA_down_20250821_071909_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_down_20250821_071928_full.jpg,195949805042_GradeA_down_20250821_071928_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_down_20250821_072031_full.jpg,195949805042_GradeA_down_20250821_072031_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_down_20250821_072041_full.jpg,195949805042_GradeA_down_20250821_072041_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_down_20250821_072050_full.jpg,195949805042_GradeA_down_20250821_072050_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_up_20250821_071732_full.jpg,195949805042_GradeA_up_20250821_071732_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_up_20250821_071743_full.jpg,195949805042_GradeA_up_20250821_071743_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_up_20250821_071837_full.jpg,195949805042_GradeA_up_20250821_071837_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_up_20250821_071848_full.jpg,195949805042_GradeA_up_20250821_071848_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_up_20250821_071858_full.jpg,195949805042_GradeA_up_20250821_071858_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_up_20250821_071958_full.jpg,195949805042_GradeA_up_20250821_071958_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_GradeA_up_20250821_072008_full.jpg,195949805042_GradeA_up_20250821_072008_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_Mint_down_20250819_111213_full.jpg,195949805042_Mint_down_20250819_111213_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_Mint_down_20250819_111232_full.jpg,195949805042_Mint_down_20250819_111232_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_Mint_up_20250819_111142_full.jpg,195949805042_Mint_up_20250819_111142_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_Mint_up_20250819_111152_full.jpg,195949805042_Mint_up_20250819_111152_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805042_Mint_up_20250819_111202_full.jpg,195949805042_Mint_up_20250819_111202_full.jpg,iPhone_16_Pro,Max,Good,195949805042,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805073_GradeA_down_20250819_113413_full.jpg,195949805073_GradeA_down_20250819_113413_full.jpg,iPhone_16_Pro,Max,Good,195949805073,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805073_GradeA_down_20250819_113423_full.jpg,195949805073_GradeA_down_20250819_113423_full.jpg,iPhone_16_Pro,Max,Good,195949805073,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805073_GradeA_up_20250819_113333_full.jpg,195949805073_GradeA_up_20250819_113333_full.jpg,iPhone_16_Pro,Max,Good,195949805073,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805073_GradeA_up_20250819_113343_full.jpg,195949805073_GradeA_up_20250819_113343_full.jpg,iPhone_16_Pro,Max,Good,195949805073,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPhone_16_Pro_Max_Good\195949805073_GradeA_up_20250819_113352_full.jpg,195949805073_GradeA_up_20250819_113352_full.jpg,iPhone_16_Pro,Max,Good,195949805073,Grade A,False
./extracted_data/clarity_dataset_v6\train\MacBook_M1_Air_13.3-inch_Counterfeit\194252048955_Counterfeit_down_20250821_105117_full.jpg,194252048955_Counterfeit_down_20250821_105117_full.jpg,MacBook_M1_Air,13.3-inch,Counterfeit,194252048955,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\MacBook_M1_Air_13.3-inch_Counterfeit\194252049013_Counterfeit_down_20250821_105032_full.jpg,194252049013_Counterfeit_down_20250821_105032_full.jpg,MacBook_M1_Air,13.3-inch,Counterfeit,194252049013,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\MacBook_M1_Air_13.3-inch_Counterfeit\194252049013_Counterfeit_down_20250821_105206_full.jpg,194252049013_Counterfeit_down_20250821_105206_full.jpg,MacBook_M1_Air,13.3-inch,Counterfeit,194252049013,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\MacBook_M1_Air_13.3-inch_Counterfeit\194252049013_Counterfeit_up_20250821_105018_full.jpg,194252049013_Counterfeit_up_20250821_105018_full.jpg,MacBook_M1_Air,13.3-inch,Counterfeit,194252049013,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\MacBook_M1_Air_13.3-inch_Counterfeit\194252049013_Counterfeit_up_20250821_105153_full.jpg,194252049013_Counterfeit_up_20250821_105153_full.jpg,MacBook_M1_Air,13.3-inch,Counterfeit,194252049013,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\MacBook_M1_Air_13.3-inch_Good\194252048955_GradeA_down_20250820_094756_full.jpg,194252048955_GradeA_down_20250820_094756_full.jpg,MacBook_M1_Air,13.3-inch,Good,194252048955,Grade A,False
./extracted_data/clarity_dataset_v6\train\MacBook_M1_Air_13.3-inch_Good\194252048955_GradeA_down_20250820_094810_full.jpg,194252048955_GradeA_down_20250820_094810_full.jpg,MacBook_M1_Air,13.3-inch,Good,194252048955,Grade A,False
